time,o,h,l,c,volume,complete
2023-11-06 11:00:00,1.07482,1.07541,1.07441,1.07515,2773,True
2023-11-06 12:00:00,1.07514,1.07542,1.07389,1.07436,3467,True
2023-11-06 13:00:00,1.0744,1.07448,1.0735,1.07376,4754,True
2023-11-06 14:00:00,1.07376,1.07461,1.07363,1.07389,5341,True
2023-11-06 15:00:00,1.0739,1.07443,1.07261,1.07438,4964,True
2023-11-06 16:00:00,1.0744,1.07495,1.074,1.07461,3698,True
2023-11-06 17:00:00,1.0746,1.07462,1.07338,1.07356,2546,True
2023-11-06 18:00:00,1.07354,1.07373,1.0729,1.07357,2417,True
2023-11-06 19:00:00,1.0736,1.0737,1.07221,1.07243,3466,True
2023-11-06 20:00:00,1.07237,1.07242,1.07193,1.07198,2717,True
2023-11-06 21:00:00,1.072,1.07207,1.07165,1.07177,1269,True
2023-11-06 22:00:00,1.07164,1.07217,1.07162,1.07208,618,True
2023-11-06 23:00:00,1.07216,1.07224,1.07178,1.07184,868,True
2023-11-07 00:00:00,1.07186,1.07196,1.07116,1.0714,1552,True
2023-11-07 01:00:00,1.07137,1.07137,1.07079,1.07105,2716,True
2023-11-07 02:00:00,1.07106,1.07126,1.0706,1.07114,1621,True
2023-11-07 03:00:00,1.07113,1.07142,1.07078,1.07092,2691,True
2023-11-07 04:00:00,1.07091,1.07112,1.07052,1.07066,2084,True
2023-11-07 05:00:00,1.07065,1.0711,1.07052,1.07106,1741,True
2023-11-07 06:00:00,1.07105,1.07116,1.07002,1.07008,2390,True
2023-11-07 07:00:00,1.07006,1.07014,1.0692,1.06969,3362,True
2023-11-07 08:00:00,1.0697,1.07065,1.0695,1.07036,4599,True
2023-11-07 09:00:00,1.07037,1.07038,1.0683,1.06836,4057,True
2023-11-07 10:00:00,1.06834,1.06977,1.06806,1.06818,3624,True
2023-11-07 11:00:00,1.06813,1.06834,1.06655,1.0674,4316,True
2023-11-07 12:00:00,1.06742,1.06848,1.0674,1.06788,3955,True
2023-11-07 13:00:00,1.06787,1.06868,1.06722,1.06762,4842,True
2023-11-07 14:00:00,1.06763,1.06771,1.06642,1.06762,6147,True
2023-11-07 15:00:00,1.06762,1.06899,1.06739,1.0685,5646,True
2023-11-07 16:00:00,1.06852,1.06929,1.06834,1.06859,4880,True
2023-11-07 17:00:00,1.06862,1.06864,1.06725,1.06773,4309,True
2023-11-07 18:00:00,1.06777,1.06999,1.06764,1.0699,4169,True
2023-11-07 19:00:00,1.06989,1.0705,1.0694,1.06952,3356,True
2023-11-07 20:00:00,1.06952,1.06984,1.06895,1.06949,3018,True
2023-11-07 21:00:00,1.06948,1.07011,1.06946,1.07,1036,True
2023-11-07 22:00:00,1.07006,1.07012,1.06971,1.06984,1228,True
2023-11-07 23:00:00,1.06984,1.06996,1.06954,1.06956,722,True
2023-11-08 00:00:00,1.06956,1.06979,1.06895,1.06902,1757,True
2023-11-08 01:00:00,1.06904,1.0694,1.06864,1.06919,2741,True
2023-11-08 02:00:00,1.06922,1.06993,1.06892,1.06937,2596,True
2023-11-08 03:00:00,1.06938,1.06959,1.06886,1.069,1824,True
2023-11-08 04:00:00,1.06901,1.0693,1.06886,1.06921,1336,True
2023-11-08 05:00:00,1.06922,1.0693,1.06854,1.06861,1761,True
2023-11-08 06:00:00,1.06862,1.06882,1.06812,1.06818,2383,True
2023-11-08 07:00:00,1.06822,1.06844,1.06754,1.06804,3283,True
2023-11-08 08:00:00,1.06804,1.06828,1.06716,1.06726,4250,True
2023-11-08 09:00:00,1.06732,1.06743,1.06602,1.06654,4181,True
2023-11-08 10:00:00,1.06648,1.0669,1.06594,1.06682,3414,True
2023-11-08 11:00:00,1.06682,1.0678,1.06682,1.06772,2810,True
2023-11-08 12:00:00,1.06772,1.06772,1.06671,1.06682,3571,True
2023-11-08 13:00:00,1.06682,1.06726,1.06602,1.06694,4862,True
2023-11-08 14:00:00,1.06693,1.06923,1.0669,1.06904,6175,True
2023-11-08 15:00:00,1.06904,1.0708,1.06826,1.07054,6519,True
2023-11-08 16:00:00,1.07053,1.07162,1.07034,1.07145,5345,True
2023-11-08 17:00:00,1.07146,1.07147,1.07012,1.07078,4256,True
2023-11-08 18:00:00,1.0708,1.07143,1.07021,1.07094,5363,True
2023-11-08 19:00:00,1.07092,1.0711,1.07011,1.07022,2788,True
2023-11-08 20:00:00,1.07024,1.07109,1.07,1.07098,2852,True
2023-11-08 21:00:00,1.07097,1.07112,1.07085,1.07093,1389,True
2023-11-08 22:00:00,1.07072,1.07103,1.07057,1.07078,1344,True
2023-11-08 23:00:00,1.0707,1.07114,1.07068,1.07112,953,True
2023-11-09 00:00:00,1.07114,1.07129,1.07024,1.07034,1420,True
2023-11-09 01:00:00,1.07034,1.07147,1.07028,1.07122,2463,True
2023-11-09 02:00:00,1.07122,1.07159,1.07088,1.07096,1682,True
2023-11-09 03:00:00,1.07094,1.07114,1.07066,1.0708,1333,True
2023-11-09 04:00:00,1.0708,1.07119,1.07079,1.07089,1143,True
2023-11-09 05:00:00,1.0709,1.07102,1.07024,1.07024,1400,True
2023-11-09 06:00:00,1.07028,1.07098,1.07014,1.07076,1774,True
2023-11-09 07:00:00,1.07077,1.07095,1.07026,1.07054,2997,True
2023-11-09 08:00:00,1.07054,1.071,1.06936,1.07018,5018,True
2023-11-09 09:00:00,1.07016,1.07048,1.06942,1.06977,3850,True
2023-11-09 10:00:00,1.0698,1.06998,1.0685,1.06866,3147,True
2023-11-09 11:00:00,1.06868,1.06922,1.06804,1.06885,2699,True
2023-11-09 12:00:00,1.06884,1.06928,1.06872,1.06904,3248,True
2023-11-09 13:00:00,1.06904,1.07089,1.06866,1.07076,6927,True
2023-11-09 14:00:00,1.07078,1.07256,1.07004,1.07242,7542,True
2023-11-09 15:00:00,1.07241,1.07248,1.07077,1.07152,7565,True
2023-11-09 16:00:00,1.0715,1.07172,1.07051,1.07097,4068,True
2023-11-09 17:00:00,1.07098,1.07128,1.06999,1.07048,3246,True
2023-11-09 18:00:00,1.0705,1.07058,1.06726,1.06945,10684,True
2023-11-09 19:00:00,1.0694,1.06956,1.06603,1.06674,10706,True
2023-11-09 20:00:00,1.06676,1.06758,1.06625,1.0664,4442,True
2023-11-09 21:00:00,1.06638,1.06691,1.06638,1.06681,1534,True
2023-11-09 22:00:00,1.06668,1.06716,1.06664,1.06696,961,True
2023-11-09 23:00:00,1.06704,1.06704,1.06643,1.0667,1037,True
2023-11-10 00:00:00,1.06672,1.06706,1.0663,1.06684,1754,True
2023-11-10 01:00:00,1.06682,1.06752,1.06668,1.0672,2495,True
2023-11-10 02:00:00,1.06719,1.06746,1.06703,1.06724,2436,True
2023-11-10 03:00:00,1.06726,1.06743,1.06688,1.067,1273,True
2023-11-10 04:00:00,1.067,1.06715,1.06672,1.06713,1454,True
2023-11-10 05:00:00,1.06714,1.06722,1.06659,1.06694,1484,True
2023-11-10 06:00:00,1.06692,1.06702,1.06637,1.06656,1740,True
2023-11-10 07:00:00,1.06654,1.06698,1.06562,1.06631,4186,True
2023-11-10 08:00:00,1.06636,1.06785,1.0663,1.06712,4401,True
2023-11-10 09:00:00,1.06714,1.06802,1.06645,1.06772,4119,True
2023-11-10 10:00:00,1.06772,1.06882,1.06694,1.0687,3676,True
2023-11-10 11:00:00,1.06871,1.06891,1.0674,1.0677,3227,True
2023-11-10 12:00:00,1.06771,1.06885,1.067,1.06818,4214,True
2023-11-10 13:00:00,1.06818,1.06929,1.06773,1.06887,5189,True
2023-11-10 14:00:00,1.06888,1.06898,1.06705,1.06732,5819,True
2023-11-10 15:00:00,1.06667,1.06797,1.06624,1.067,9392,True
2023-11-10 16:00:00,1.067,1.06796,1.06632,1.06695,4682,True
2023-11-10 17:00:00,1.06694,1.06819,1.06641,1.06794,4189,True
2023-11-10 18:00:00,1.06793,1.06845,1.0673,1.06812,3270,True
2023-11-10 19:00:00,1.06812,1.06876,1.06788,1.06796,2814,True
2023-11-10 20:00:00,1.06796,1.06876,1.06772,1.06854,2465,True
2023-11-10 21:00:00,1.06851,1.06874,1.06826,1.06847,1394,True
2023-11-12 22:00:00,1.06842,1.06878,1.06815,1.06874,1942,True
2023-11-12 23:00:00,1.06874,1.06908,1.06874,1.06906,706,True
2023-11-13 00:00:00,1.06904,1.06906,1.06822,1.06839,1642,True
2023-11-13 01:00:00,1.0684,1.06886,1.06812,1.06867,2051,True
2023-11-13 02:00:00,1.06868,1.06874,1.06814,1.06833,1609,True
2023-11-13 03:00:00,1.06834,1.06862,1.06816,1.06858,1226,True
2023-11-13 04:00:00,1.06858,1.0689,1.06842,1.06842,1161,True
2023-11-13 05:00:00,1.06844,1.06868,1.06835,1.06858,1280,True
2023-11-13 06:00:00,1.06856,1.06924,1.06837,1.06901,1544,True
2023-11-13 07:00:00,1.06904,1.06977,1.06889,1.06928,2909,True
2023-11-13 08:00:00,1.06926,1.06949,1.06856,1.06915,3995,True
2023-11-13 09:00:00,1.06916,1.07016,1.06857,1.06898,3596,True
2023-11-13 10:00:00,1.06895,1.06998,1.06872,1.06975,3039,True
2023-11-13 11:00:00,1.06976,1.06982,1.0685,1.06874,2908,True
2023-11-13 12:00:00,1.06872,1.0688,1.06698,1.06732,3306,True
2023-11-13 13:00:00,1.0673,1.06738,1.06651,1.06728,4794,True
2023-11-13 14:00:00,1.0673,1.06804,1.06682,1.0677,5327,True
2023-11-13 15:00:00,1.0677,1.06928,1.06748,1.06889,7079,True
2023-11-13 16:00:00,1.0689,1.07038,1.06853,1.06993,4242,True
2023-11-13 17:00:00,1.06991,1.07062,1.06938,1.06958,2909,True
2023-11-13 18:00:00,1.0696,1.07054,1.06902,1.07016,2597,True
2023-11-13 19:00:00,1.07018,1.07058,1.06972,1.07021,2276,True
2023-11-13 20:00:00,1.0702,1.07044,1.0699,1.06994,2106,True
2023-11-13 21:00:00,1.06994,1.06996,1.06976,1.06993,994,True
2023-11-13 22:00:00,1.06973,1.0702,1.06968,1.0699,931,True
2023-11-13 23:00:00,1.06994,1.07014,1.06984,1.07012,572,True
2023-11-14 00:00:00,1.07014,1.07024,1.06982,1.06997,1410,True
2023-11-14 01:00:00,1.07,1.07006,1.06946,1.06989,2038,True
2023-11-14 02:00:00,1.06985,1.07024,1.06968,1.0698,1742,True
2023-11-14 03:00:00,1.0698,1.06986,1.06954,1.06966,1473,True
2023-11-14 04:00:00,1.06966,1.07,1.0696,1.06963,1152,True
2023-11-14 05:00:00,1.06962,1.06966,1.06929,1.06958,1397,True
2023-11-14 06:00:00,1.06956,1.07,1.06942,1.06992,1693,True
2023-11-14 07:00:00,1.06994,1.07098,1.06976,1.07064,2970,True
2023-11-14 08:00:00,1.07064,1.07102,1.06963,1.06982,3958,True
2023-11-14 09:00:00,1.0698,1.07177,1.0696,1.07162,4082,True
2023-11-14 10:00:00,1.07162,1.07306,1.0715,1.07219,4041,True
2023-11-14 11:00:00,1.07218,1.07239,1.0715,1.07194,2907,True
2023-11-14 12:00:00,1.07194,1.07268,1.07184,1.07212,2998,True
2023-11-14 13:00:00,1.07214,1.08003,1.0711,1.07895,13627,True
2023-11-14 14:00:00,1.07892,1.08358,1.07889,1.08333,13802,True
2023-11-14 15:00:00,1.08331,1.08424,1.08229,1.08377,8377,True
2023-11-14 16:00:00,1.08376,1.08642,1.08365,1.08604,6783,True
2023-11-14 17:00:00,1.08604,1.08739,1.08542,1.0873,4353,True
2023-11-14 18:00:00,1.08728,1.08768,1.08688,1.08698,3141,True
2023-11-14 19:00:00,1.08702,1.08828,1.08678,1.08816,2739,True
2023-11-14 20:00:00,1.08817,1.08876,1.08776,1.08826,2422,True
2023-11-14 21:00:00,1.08824,1.08824,1.08756,1.08791,1057,True
2023-11-14 22:00:00,1.08786,1.08797,1.08742,1.08745,744,True
2023-11-14 23:00:00,1.08759,1.08828,1.08756,1.08776,930,True
2023-11-15 00:00:00,1.08778,1.08784,1.08656,1.08696,2152,True
2023-11-15 01:00:00,1.08698,1.08742,1.08674,1.08721,2512,True
2023-11-15 02:00:00,1.08723,1.08798,1.08708,1.08787,2494,True
2023-11-15 03:00:00,1.08786,1.08828,1.08759,1.08822,1974,True
2023-11-15 04:00:00,1.08826,1.08839,1.08777,1.08779,1417,True
2023-11-15 05:00:00,1.0878,1.08796,1.08725,1.08728,1968,True
2023-11-15 06:00:00,1.08728,1.0877,1.08716,1.08731,2288,True
2023-11-15 07:00:00,1.08738,1.08765,1.08646,1.0873,4560,True
2023-11-15 08:00:00,1.08732,1.08794,1.08666,1.08702,5860,True
2023-11-15 09:00:00,1.08702,1.08702,1.0844,1.08522,5187,True
2023-11-15 10:00:00,1.08523,1.0859,1.08506,1.0857,3487,True
2023-11-15 11:00:00,1.0857,1.08682,1.08558,1.08662,3018,True
2023-11-15 12:00:00,1.08663,1.08682,1.08543,1.08638,3479,True
2023-11-15 13:00:00,1.08638,1.08861,1.084,1.08592,10032,True
2023-11-15 14:00:00,1.0859,1.0861,1.08316,1.08362,9280,True
2023-11-15 15:00:00,1.08361,1.08654,1.08339,1.08654,7278,True
2023-11-15 16:00:00,1.08654,1.08688,1.08483,1.08522,5301,True
2023-11-15 17:00:00,1.08524,1.08566,1.08434,1.08542,3713,True
2023-11-15 18:00:00,1.08541,1.08546,1.08422,1.08462,3291,True
2023-11-15 19:00:00,1.08464,1.08482,1.0841,1.08465,2702,True
2023-11-15 20:00:00,1.08464,1.08472,1.08426,1.08431,2722,True
2023-11-15 21:00:00,1.0843,1.0848,1.08428,1.08476,1077,True
2023-11-15 22:00:00,1.08505,1.08519,1.0846,1.08496,1641,True
2023-11-15 23:00:00,1.08502,1.08544,1.0848,1.08542,601,True
2023-11-16 00:00:00,1.08544,1.08556,1.08509,1.08552,2080,True
2023-11-16 01:00:00,1.08553,1.08558,1.0842,1.08438,2767,True
2023-11-16 02:00:00,1.08438,1.08441,1.08302,1.08334,3160,True
2023-11-16 03:00:00,1.08332,1.08359,1.08316,1.08326,1881,True
2023-11-16 04:00:00,1.08328,1.08374,1.08322,1.08372,1068,True
2023-11-16 05:00:00,1.08372,1.08397,1.08336,1.0838,1434,True
2023-11-16 06:00:00,1.08382,1.08412,1.08364,1.08392,2138,True
2023-11-16 07:00:00,1.08393,1.08461,1.08341,1.0841,3248,True
2023-11-16 08:00:00,1.08408,1.0855,1.08384,1.0855,5052,True
2023-11-16 09:00:00,1.0855,1.0861,1.08478,1.0851,3685,True
2023-11-16 10:00:00,1.0851,1.08519,1.08431,1.0845,3306,True
2023-11-16 11:00:00,1.08452,1.08585,1.08448,1.08522,2609,True
2023-11-16 12:00:00,1.08524,1.08533,1.0839,1.08426,3602,True
2023-11-16 13:00:00,1.08425,1.08816,1.08416,1.0881,8148,True
2023-11-16 14:00:00,1.08809,1.08813,1.08583,1.08762,8196,True
2023-11-16 15:00:00,1.08764,1.08956,1.08718,1.08784,8649,True
2023-11-16 16:00:00,1.08782,1.0883,1.08465,1.08498,6425,True
2023-11-16 17:00:00,1.085,1.0861,1.08472,1.086,3706,True
2023-11-16 18:00:00,1.086,1.08658,1.08564,1.08591,2738,True
2023-11-16 19:00:00,1.0859,1.08603,1.0852,1.08558,2607,True
2023-11-16 20:00:00,1.08559,1.08583,1.08448,1.08464,2676,True
2023-11-16 21:00:00,1.08466,1.0854,1.08464,1.08528,1075,True
2023-11-16 22:00:00,1.08484,1.08542,1.08468,1.08536,2289,True
2023-11-16 23:00:00,1.08539,1.08558,1.08512,1.08532,539,True
2023-11-17 00:00:00,1.08532,1.08558,1.0849,1.08532,1746,True
2023-11-17 01:00:00,1.08534,1.0857,1.08504,1.0853,2714,True
2023-11-17 02:00:00,1.0853,1.0857,1.08494,1.08552,1974,True
2023-11-17 03:00:00,1.08554,1.08572,1.08532,1.08538,1543,True
2023-11-17 04:00:00,1.0854,1.08552,1.08501,1.08505,1196,True
2023-11-17 05:00:00,1.08506,1.08558,1.08481,1.08532,1739,True
2023-11-17 06:00:00,1.08534,1.08565,1.08511,1.08513,1877,True
2023-11-17 07:00:00,1.08512,1.08514,1.08351,1.08384,3690,True
2023-11-17 08:00:00,1.08385,1.08495,1.08248,1.08484,6188,True
2023-11-17 09:00:00,1.08482,1.08586,1.08452,1.08529,4988,True
2023-11-17 10:00:00,1.08532,1.08715,1.08516,1.08708,4630,True
2023-11-17 11:00:00,1.08709,1.08749,1.08588,1.08662,4395,True
2023-11-17 12:00:00,1.0866,1.08688,1.08574,1.08634,3587,True
2023-11-17 13:00:00,1.08636,1.08777,1.08614,1.08712,6658,True
2023-11-17 14:00:00,1.08711,1.08847,1.08586,1.08695,8857,True
2023-11-17 15:00:00,1.08699,1.08935,1.08687,1.08868,6598,True
2023-11-17 16:00:00,1.08864,1.08902,1.08748,1.08786,5072,True
2023-11-17 17:00:00,1.08786,1.08914,1.08782,1.08903,3109,True
2023-11-17 18:00:00,1.08902,1.09047,1.08884,1.09034,2507,True
2023-11-17 19:00:00,1.09034,1.09038,1.08955,1.08997,2345,True
2023-11-17 20:00:00,1.08998,1.09092,1.08974,1.09083,2037,True
2023-11-17 21:00:00,1.09082,1.09143,1.09046,1.09127,1424,True
2023-11-19 22:00:00,1.09106,1.09117,1.09091,1.0911,325,True
2023-11-19 23:00:00,1.09102,1.09126,1.09056,1.09056,1398,True
2023-11-20 00:00:00,1.09054,1.09056,1.08975,1.09013,2178,True
2023-11-20 01:00:00,1.09013,1.09108,1.09013,1.09084,3884,True
2023-11-20 02:00:00,1.09082,1.09241,1.09082,1.09224,3230,True
2023-11-20 03:00:00,1.09225,1.09252,1.09177,1.0924,2588,True
2023-11-20 04:00:00,1.09244,1.09359,1.09218,1.0922,2340,True
2023-11-20 05:00:00,1.09218,1.09278,1.09185,1.09186,2096,True
2023-11-20 06:00:00,1.0919,1.09231,1.09156,1.09171,2532,True
2023-11-20 07:00:00,1.0917,1.09198,1.0913,1.09162,4013,True
2023-11-20 08:00:00,1.09164,1.09299,1.09152,1.09193,5261,True
2023-11-20 09:00:00,1.09195,1.09403,1.09186,1.09368,5424,True
2023-11-20 10:00:00,1.09367,1.09369,1.09227,1.09262,3144,True
2023-11-20 11:00:00,1.0926,1.09296,1.09214,1.0923,3099,True
2023-11-20 12:00:00,1.09229,1.09306,1.09207,1.09299,3589,True
2023-11-20 13:00:00,1.093,1.09324,1.09244,1.09266,4573,True
2023-11-20 14:00:00,1.09266,1.09459,1.09187,1.09405,5493,True
2023-11-20 15:00:00,1.09403,1.09418,1.09263,1.09382,5371,True
2023-11-20 16:00:00,1.09382,1.09452,1.09378,1.09444,3731,True
2023-11-20 17:00:00,1.09443,1.09518,1.09353,1.09376,2892,True
2023-11-20 18:00:00,1.09376,1.09519,1.09369,1.09452,5025,True
2023-11-20 19:00:00,1.09454,1.09472,1.09389,1.09465,2732,True
2023-11-20 20:00:00,1.09464,1.09477,1.0942,1.0942,1974,True
2023-11-20 21:00:00,1.0942,1.09447,1.09396,1.094,1094,True
2023-11-20 22:00:00,1.09394,1.09442,1.09388,1.09418,597,True
2023-11-20 23:00:00,1.09419,1.09471,1.09417,1.09448,816,True
2023-11-21 00:00:00,1.09447,1.09522,1.09422,1.09456,2182,True
2023-11-21 01:00:00,1.09454,1.09574,1.09431,1.09524,4531,True
2023-11-21 02:00:00,1.09512,1.09622,1.09482,1.09602,2790,True
2023-11-21 03:00:00,1.09599,1.09643,1.09585,1.09637,1803,True
2023-11-21 04:00:00,1.09634,1.09652,1.0958,1.09587,1964,True
2023-11-21 05:00:00,1.0959,1.09638,1.09538,1.09562,2428,True
2023-11-21 06:00:00,1.09566,1.09612,1.09524,1.09586,2308,True
2023-11-21 07:00:00,1.09588,1.09631,1.09508,1.09539,3557,True
2023-11-21 08:00:00,1.09536,1.0964,1.09438,1.0946,5041,True
2023-11-21 09:00:00,1.09461,1.09508,1.09425,1.09438,4511,True
2023-11-21 10:00:00,1.09436,1.09541,1.09424,1.09453,3384,True
2023-11-21 11:00:00,1.09451,1.09468,1.0939,1.09392,2621,True
2023-11-21 12:00:00,1.09395,1.09508,1.09391,1.09483,3102,True
2023-11-21 13:00:00,1.09482,1.09614,1.0939,1.09451,6414,True
2023-11-21 14:00:00,1.09453,1.09595,1.0944,1.09532,6185,True
2023-11-21 15:00:00,1.09534,1.09592,1.09314,1.09344,7192,True
2023-11-21 16:00:00,1.09343,1.09438,1.09224,1.09229,5126,True
2023-11-21 17:00:00,1.09236,1.09267,1.09189,1.0921,3657,True
2023-11-21 18:00:00,1.0921,1.09217,1.09024,1.09088,4010,True
2023-11-21 19:00:00,1.09089,1.0916,1.09002,1.09152,4751,True
2023-11-21 20:00:00,1.09154,1.09168,1.09113,1.09118,2561,True
2023-11-21 21:00:00,1.0912,1.09148,1.09108,1.09108,1156,True
2023-11-21 22:00:00,1.09124,1.09152,1.09092,1.09114,958,True
2023-11-21 23:00:00,1.09108,1.09186,1.09102,1.09172,952,True
2023-11-22 00:00:00,1.09174,1.09197,1.09144,1.09196,1786,True
2023-11-22 01:00:00,1.09197,1.0923,1.0909,1.09134,3130,True
2023-11-22 02:00:00,1.09136,1.09204,1.09119,1.09163,2248,True
2023-11-22 03:00:00,1.0916,1.09191,1.0913,1.09146,1644,True
2023-11-22 04:00:00,1.09143,1.09157,1.09108,1.09138,1365,True
2023-11-22 05:00:00,1.09136,1.09148,1.09051,1.09074,2332,True
2023-11-22 06:00:00,1.09075,1.09075,1.08955,1.09003,2944,True
2023-11-22 07:00:00,1.09002,1.09168,1.09001,1.09146,3554,True
2023-11-22 08:00:00,1.09146,1.092,1.08826,1.08854,5281,True
2023-11-22 09:00:00,1.08854,1.09123,1.08852,1.09026,4165,True
2023-11-22 10:00:00,1.09024,1.09058,1.08952,1.0901,3290,True
2023-11-22 11:00:00,1.0901,1.0908,1.0898,1.09,3642,True
2023-11-22 12:00:00,1.09001,1.09123,1.0898,1.09067,4358,True
2023-11-22 13:00:00,1.09064,1.09179,1.08912,1.08961,8921,True
2023-11-22 14:00:00,1.08965,1.08986,1.08714,1.08751,8508,True
2023-11-22 15:00:00,1.08733,1.08736,1.08524,1.08658,8950,True
2023-11-22 16:00:00,1.08658,1.08735,1.08616,1.08702,4942,True
2023-11-22 17:00:00,1.08705,1.08837,1.08688,1.08787,3952,True
2023-11-22 18:00:00,1.08784,1.08871,1.08776,1.08848,2808,True
2023-11-22 19:00:00,1.08847,1.08879,1.08798,1.08839,3150,True
2023-11-22 20:00:00,1.08838,1.08882,1.08818,1.08876,1963,True
2023-11-22 21:00:00,1.08875,1.08895,1.08862,1.08888,889,True
2023-11-22 22:00:00,1.0888,1.08884,1.08844,1.08868,1032,True
2023-11-22 23:00:00,1.08859,1.08884,1.08825,1.08882,495,True
2023-11-23 00:00:00,1.0888,1.08926,1.0888,1.08922,1115,True
2023-11-23 01:00:00,1.0892,1.08961,1.08886,1.08952,2292,True
2023-11-23 02:00:00,1.08952,1.09048,1.08948,1.09036,1830,True
2023-11-23 03:00:00,1.09036,1.0906,1.09014,1.09052,1407,True
2023-11-23 04:00:00,1.09051,1.09056,1.0902,1.09027,1106,True
2023-11-23 05:00:00,1.09026,1.0912,1.09011,1.09107,1255,True
2023-11-23 06:00:00,1.09109,1.09178,1.09067,1.09085,2303,True
2023-11-23 07:00:00,1.09083,1.09149,1.09056,1.09137,3343,True
2023-11-23 08:00:00,1.09138,1.09309,1.08956,1.09178,6054,True
2023-11-23 09:00:00,1.09183,1.09239,1.09058,1.09232,5281,True
2023-11-23 10:00:00,1.0923,1.09242,1.09152,1.09191,2994,True
2023-11-23 11:00:00,1.0919,1.092,1.09124,1.09148,2228,True
2023-11-23 12:00:00,1.09146,1.09152,1.09003,1.09035,2591,True
2023-11-23 13:00:00,1.09034,1.09056,1.08966,1.09017,3079,True
2023-11-23 14:00:00,1.09014,1.09031,1.08872,1.08963,3672,True
2023-11-23 15:00:00,1.08964,1.09106,1.0896,1.09098,2902,True
2023-11-23 16:00:00,1.09097,1.091,1.09028,1.09063,1681,True
2023-11-23 17:00:00,1.09064,1.09072,1.09026,1.0906,726,True
2023-11-23 18:00:00,1.09059,1.09062,1.09032,1.09034,476,True
2023-11-23 19:00:00,1.09035,1.09074,1.09034,1.09038,386,True
2023-11-23 20:00:00,1.09034,1.09066,1.09026,1.09056,421,True
2023-11-23 21:00:00,1.09054,1.09069,1.09046,1.09066,280,True
2023-11-23 22:00:00,1.09056,1.09062,1.09024,1.0906,420,True
2023-11-23 23:00:00,1.09066,1.09073,1.09037,1.09038,630,True
2023-11-24 00:00:00,1.09043,1.091,1.09028,1.09069,1660,True
2023-11-24 01:00:00,1.09072,1.09105,1.09014,1.09021,2808,True
2023-11-24 02:00:00,1.0902,1.09036,1.08952,1.08956,1790,True
2023-11-24 03:00:00,1.08954,1.08996,1.0895,1.0899,1264,True
2023-11-24 04:00:00,1.08992,1.09038,1.08976,1.09038,1545,True
2023-11-24 05:00:00,1.09036,1.09122,1.09036,1.0912,1620,True
2023-11-24 06:00:00,1.09119,1.0912,1.09039,1.09074,1982,True
2023-11-24 07:00:00,1.09075,1.0911,1.09032,1.0908,2334,True
2023-11-24 08:00:00,1.0908,1.09194,1.09052,1.09193,3857,True
2023-11-24 09:00:00,1.09194,1.0921,1.09016,1.0903,3642,True
2023-11-24 10:00:00,1.0903,1.09103,1.09017,1.09098,2878,True
2023-11-24 11:00:00,1.09094,1.09167,1.09069,1.09142,2778,True
2023-11-24 12:00:00,1.09142,1.09282,1.09122,1.09168,3027,True
2023-11-24 13:00:00,1.09168,1.09226,1.09069,1.0922,4068,True
2023-11-24 14:00:00,1.0922,1.09387,1.09173,1.09368,5827,True
2023-11-24 15:00:00,1.09367,1.09454,1.09343,1.09398,5186,True
2023-11-24 16:00:00,1.09399,1.09416,1.093,1.09334,3061,True
2023-11-24 17:00:00,1.09332,1.09409,1.09282,1.09406,2670,True
2023-11-24 18:00:00,1.09407,1.09489,1.09402,1.09477,877,True
2023-11-24 19:00:00,1.09478,1.0948,1.09395,1.0946,2561,True
2023-11-24 20:00:00,1.0946,1.09478,1.0942,1.0945,7906,True
2023-11-24 21:00:00,1.09447,1.09472,1.09369,1.09399,2188,True
2023-11-26 22:00:00,1.09452,1.09462,1.09431,1.09448,363,True
2023-11-26 23:00:00,1.09446,1.09478,1.09386,1.09397,1274,True
2023-11-27 00:00:00,1.09397,1.09404,1.09286,1.09287,2223,True
2023-11-27 01:00:00,1.0929,1.095,1.09267,1.09469,3055,True
2023-11-27 02:00:00,1.09468,1.09471,1.0938,1.0943,2788,True
2023-11-27 03:00:00,1.0943,1.09458,1.09392,1.09454,1890,True
2023-11-27 04:00:00,1.09456,1.09498,1.0942,1.09474,1393,True
2023-11-27 05:00:00,1.09475,1.09508,1.09443,1.09496,1889,True
2023-11-27 06:00:00,1.09494,1.09563,1.0948,1.09502,1942,True
2023-11-27 07:00:00,1.09502,1.09592,1.09454,1.09476,3468,True
2023-11-27 08:00:00,1.09475,1.09523,1.09392,1.09431,4092,True
2023-11-27 09:00:00,1.0943,1.09524,1.0941,1.09485,3127,True
2023-11-27 10:00:00,1.09486,1.09566,1.09456,1.09548,3005,True
2023-11-27 11:00:00,1.09548,1.09556,1.09458,1.09536,2569,True
2023-11-27 12:00:00,1.09538,1.09554,1.09458,1.09497,2904,True
2023-11-27 13:00:00,1.095,1.09554,1.09436,1.09438,6548,True
2023-11-27 14:00:00,1.09436,1.09451,1.09254,1.09284,6463,True
2023-11-27 15:00:00,1.09281,1.09394,1.0925,1.09326,7757,True
2023-11-27 16:00:00,1.09328,1.0938,1.09278,1.09365,5506,True
